photo_id,submission_id,station_name,final_status,flag_reason,captured_at,actual_prices,model_id,model_label,ocr_prices,confidence,latency_ms,input_tokens,output_tokens,cost_usd,error,raw_response_excerpt
3f0c52af-7ca8-4864-ae5e-eb3ffeddf0f3,6ee0840a-20c7-4a87-9f1d-636863a19834,bp,rejected,price_out_of_range,2026-04-27T16:07:40.367Z,"{""ON"":6.99,""LPG"":3.77,""PB_95"":6.1,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-pro,Gemini Pro,,,,,,,"gemini 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.5-pro\nPlease retry in 40.646672231s."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Learn more about Gemini API quotas"",
            ""url"": ""https://ai.google.dev/gemini-api/docs/rate-limits""
          }
        ]
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.QuotaFailure"",
        ""violations"": [
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",
            ""quotaId"": ""GenerateContentInputTokensPerModelPerDay-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_requests"",
            ""quotaId"": ""GenerateRequestsPerDayPerProjectPerModel-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_requests"",
            ""quotaId"": ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",
            ""quotaId"": ""GenerateContentInputTokensPerModelPerMinute-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          }
        ]
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.RetryInfo"",
        ""retryDelay"": ""40s""
      }
    ]
  }
}
",
d7eb7bf7-644e-48c9-94e4-0cf1bd0ae170,22dd43ad-bf21-4588-abc2-23e134727191,bp,rejected,price_out_of_range,2026-04-27T16:07:12.916Z,"{""ON"":6.99,""LPG"":3.77,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",claude-haiku-4-5,Haiku 4.5,,,,,,,download: fetch failed,
d7eb7bf7-644e-48c9-94e4-0cf1bd0ae170,22dd43ad-bf21-4588-abc2-23e134727191,bp,rejected,price_out_of_range,2026-04-27T16:07:12.916Z,"{""ON"":6.99,""LPG"":3.77,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",claude-sonnet-4-6,Sonnet 4.6,,,,,,,download: fetch failed,
d7eb7bf7-644e-48c9-94e4-0cf1bd0ae170,22dd43ad-bf21-4588-abc2-23e134727191,bp,rejected,price_out_of_range,2026-04-27T16:07:12.916Z,"{""ON"":6.99,""LPG"":3.77,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-flash-lite,Gemini Flash-Lite,,,,,,,download: fetch failed,
d7eb7bf7-644e-48c9-94e4-0cf1bd0ae170,22dd43ad-bf21-4588-abc2-23e134727191,bp,rejected,price_out_of_range,2026-04-27T16:07:12.916Z,"{""ON"":6.99,""LPG"":3.77,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-flash,Gemini Flash,,,,,,,download: fetch failed,
d7eb7bf7-644e-48c9-94e4-0cf1bd0ae170,22dd43ad-bf21-4588-abc2-23e134727191,bp,rejected,price_out_of_range,2026-04-27T16:07:12.916Z,"{""ON"":6.99,""LPG"":3.77,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-pro,Gemini Pro,,,,,,,download: fetch failed,
19ec9249-d6b2-4545-9fe8-8b4635238f52,e22d9ec7-c3e1-47ea-b3f1-9f95e24dd3a4,"P.P.H.U. ""NOTEX""",verified,,2026-04-27T15:42:45.938Z,"{""ON"":7.01,""LPG"":3.65,""PB_95"":6.17,""PB_98"":6.71}",claude-haiku-4-5,Haiku 4.5,"[{""fuel_type"":""PB_95"",""price_per_litre"":6.11},{""fuel_type"":""PB_98"",""price_per_litre"":6.51},{""fuel_type"":""ON"",""price_per_litre"":6.31},{""fuel_type"":""ON_PREMIUM"",""price_per_litre"":6.65},{""fuel_type"":""LPG"",""price_per_litre"":3.65}]",0.65,2232,2052,167,0.002887,,"```json {   ""prices"": [     { ""fuel_type"": ""PB_95"", ""price_per_litre"": 6.11 },     { ""fuel_type"": ""PB_98"", ""price_per_litre"": 6.51 },     { ""fuel_type"": ""ON"", ""price_per_litre"": 6.31 },     { ""fuel_type"": ""ON_PREMIUM"", ""price_per_litre"": 6.65 },     { ""fuel_type"": ""LPG"", ""price_per_litre"": 3.65 }   ],   ""confidence_score"": 0.65 } ```"
19ec9249-d6b2-4545-9fe8-8b4635238f52,e22d9ec7-c3e1-47ea-b3f1-9f95e24dd3a4,"P.P.H.U. ""NOTEX""",verified,,2026-04-27T15:42:45.938Z,"{""ON"":7.01,""LPG"":3.65,""PB_95"":6.17,""PB_98"":6.71}",claude-sonnet-4-6,Sonnet 4.6,"[{""fuel_type"":""ON"",""price_per_litre"":7.01},{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""PB_98"",""price_per_litre"":6.71},{""fuel_type"":""LPG"",""price_per_litre"":3.65}]",0.62,3120,2052,139,0.008241,,"```json {   ""prices"": [     { ""fuel_type"": ""ON"", ""price_per_litre"": 7.01 },     { ""fuel_type"": ""PB_95"", ""price_per_litre"": 6.17 },     { ""fuel_type"": ""PB_98"", ""price_per_litre"": 6.71 },     { ""fuel_type"": ""LPG"", ""price_per_litre"": 3.65 }   ],   ""confidence_score"": 0.62 } ```"
19ec9249-d6b2-4545-9fe8-8b4635238f52,e22d9ec7-c3e1-47ea-b3f1-9f95e24dd3a4,"P.P.H.U. ""NOTEX""",verified,,2026-04-27T15:42:45.938Z,"{""ON"":7.01,""LPG"":3.65,""PB_95"":6.17,""PB_98"":6.71}",gemini-2.5-flash-lite,Gemini Flash-Lite,"[{""fuel_type"":""ON"",""price_per_litre"":7.01},{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""PB_98"",""price_per_litre"":6.17},{""fuel_type"":""LPG"",""price_per_litre"":3.65}]",0.9,18222,720,150,0.000132,,"{   ""prices"": [     {       ""fuel_type"": ""ON"",       ""price_per_litre"": 7.01     },     {       ""fuel_type"": ""PB_95"",       ""price_per_litre"": 6.17     },     {       ""fuel_type"": ""PB_98"",       ""price_per_litre"": 6.17     },     {       ""fuel_type"": ""LPG"",       ""price_per_litre"": 3.65     }   ],   ""confidence_score"": 0.9 }"
19ec9249-d6b2-4545-9fe8-8b4635238f52,e22d9ec7-c3e1-47ea-b3f1-9f95e24dd3a4,"P.P.H.U. ""NOTEX""",verified,,2026-04-27T15:42:45.938Z,"{""ON"":7.01,""LPG"":3.65,""PB_95"":6.17,""PB_98"":6.71}",gemini-2.5-flash,Gemini Flash,"[{""fuel_type"":""ON"",""price_per_litre"":7.01},{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""PB_98"",""price_per_litre"":6.11},{""fuel_type"":""LPG"",""price_per_litre"":3.65}]",0.9,4991,720,150,0.000591,,"{   ""prices"": [     {       ""fuel_type"": ""ON"",       ""price_per_litre"": 7.01     },     {       ""fuel_type"": ""PB_95"",       ""price_per_litre"": 6.17     },     {       ""fuel_type"": ""PB_98"",       ""price_per_litre"": 6.11     },     {       ""fuel_type"": ""LPG"",       ""price_per_litre"": 3.65     }   ],   ""confidence_score"": 0.9 }"
19ec9249-d6b2-4545-9fe8-8b4635238f52,e22d9ec7-c3e1-47ea-b3f1-9f95e24dd3a4,"P.P.H.U. ""NOTEX""",verified,,2026-04-27T15:42:45.938Z,"{""ON"":7.01,""LPG"":3.65,""PB_95"":6.17,""PB_98"":6.71}",gemini-2.5-pro,Gemini Pro,,,,,,,"gemini 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.5-pro\nPlease retry in 9.631510423s."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Learn more about Gemini API quotas"",
            ""url"": ""https://ai.google.dev/gemini-api/docs/rate-limits""
          }
        ]
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.QuotaFailure"",
        ""violations"": [
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",
            ""quotaId"": ""GenerateContentInputTokensPerModelPerDay-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_requests"",
            ""quotaId"": ""GenerateRequestsPerDayPerProjectPerModel-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_requests"",
            ""quotaId"": ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",
            ""quotaId"": ""GenerateContentInputTokensPerModelPerMinute-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          }
        ]
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.RetryInfo"",
        ""retryDelay"": ""9s""
      }
    ]
  }
}
",
fda0cc9b-92f8-452a-a398-119afca90fdf,b4c56049-675d-4c49-af7e-850a32a518fc,Stacja Paliw ORLEN,rejected,price_out_of_range,2026-04-26T20:58:03.591Z,"{""ON"":6.99,""LPG"":3.79,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",claude-haiku-4-5,Haiku 4.5,"[{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""PB_98"",""price_per_litre"":4.99},{""fuel_type"":""ON"",""price_per_litre"":5.79},{""fuel_type"":""ON_PREMIUM"",""price_per_litre"":6.19},{""fuel_type"":""LPG"",""price_per_litre"":7.01}]",0.65,3647,2052,167,0.002887,,"```json {   ""prices"": [     { ""fuel_type"": ""PB_95"", ""price_per_litre"": 6.17 },     { ""fuel_type"": ""PB_98"", ""price_per_litre"": 4.99 },     { ""fuel_type"": ""ON"", ""price_per_litre"": 5.79 },     { ""fuel_type"": ""ON_PREMIUM"", ""price_per_litre"": 6.19 },     { ""fuel_type"": ""LPG"", ""price_per_litre"": 7.01 }   ],   ""confidence_score"": 0.65 } ```"
fda0cc9b-92f8-452a-a398-119afca90fdf,b4c56049-675d-4c49-af7e-850a32a518fc,Stacja Paliw ORLEN,rejected,price_out_of_range,2026-04-26T20:58:03.591Z,"{""ON"":6.99,""LPG"":3.79,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",claude-sonnet-4-6,Sonnet 4.6,"[{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""PB_98"",""price_per_litre"":6.99},{""fuel_type"":""LPG"",""price_per_litre"":3.79},{""fuel_type"":""ON"",""price_per_litre"":6.71},{""fuel_type"":""ON_PREMIUM"",""price_per_litre"":7.01}]",0.55,3449,2052,167,0.008661,,"```json {   ""prices"": [     { ""fuel_type"": ""PB_95"", ""price_per_litre"": 6.17 },     { ""fuel_type"": ""PB_98"", ""price_per_litre"": 6.99 },     { ""fuel_type"": ""LPG"", ""price_per_litre"": 3.79 },     { ""fuel_type"": ""ON"", ""price_per_litre"": 6.71 },     { ""fuel_type"": ""ON_PREMIUM"", ""price_per_litre"": 7.01 }   ],   ""confidence_score"": 0.55 } ```"
fda0cc9b-92f8-452a-a398-119afca90fdf,b4c56049-675d-4c49-af7e-850a32a518fc,Stacja Paliw ORLEN,rejected,price_out_of_range,2026-04-26T20:58:03.591Z,"{""ON"":6.99,""LPG"":3.79,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-flash-lite,Gemini Flash-Lite,"[{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""ON"",""price_per_litre"":6.99},{""fuel_type"":""PB_98"",""price_per_litre"":3.79},{""fuel_type"":""ON_PREMIUM"",""price_per_litre"":6.71},{""fuel_type"":""LPG"",""price_per_litre"":7.01}]",0.8,5975,720,183,0.000145,,"{   ""prices"": [     {       ""fuel_type"": ""PB_95"",       ""price_per_litre"": 6.17     },     {       ""fuel_type"": ""ON"",       ""price_per_litre"": 6.99     },     {       ""fuel_type"": ""PB_98"",       ""price_per_litre"": 3.79     },     {       ""fuel_type"": ""ON_PREMIUM"",       ""price_per_litre"": 6.71     },     {       ""fuel_type"": ""LPG"",       ""price_per_litre"": 7.01     }   ],   ""confidence_score"": 0.8 }"
fda0cc9b-92f8-452a-a398-119afca90fdf,b4c56049-675d-4c49-af7e-850a32a518fc,Stacja Paliw ORLEN,rejected,price_out_of_range,2026-04-26T20:58:03.591Z,"{""ON"":6.99,""LPG"":3.79,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-flash,Gemini Flash,"[{""fuel_type"":""PB_95"",""price_per_litre"":6.17},{""fuel_type"":""ON"",""price_per_litre"":6.99},{""fuel_type"":""LPG"",""price_per_litre"":3.79},{""fuel_type"":""ON_PREMIUM"",""price_per_litre"":6.71},{""fuel_type"":""PB_98"",""price_per_litre"":7.01}]",0.95,6579,720,184,0.000676,,"{   ""prices"": [     {       ""fuel_type"": ""PB_95"",       ""price_per_litre"": 6.17     },     {       ""fuel_type"": ""ON"",       ""price_per_litre"": 6.99     },     {       ""fuel_type"": ""LPG"",       ""price_per_litre"": 3.79     },     {       ""fuel_type"": ""ON_PREMIUM"",       ""price_per_litre"": 6.71     },     {       ""fuel_type"": ""PB_98"",       ""price_per_litre"": 7.01     }   ],   ""confidence_score"": 0.95 }"
fda0cc9b-92f8-452a-a398-119afca90fdf,b4c56049-675d-4c49-af7e-850a32a518fc,Stacja Paliw ORLEN,rejected,price_out_of_range,2026-04-26T20:58:03.591Z,"{""ON"":6.99,""LPG"":3.79,""PB_95"":6.17,""PB_98"":6.71,""ON_PREMIUM"":7.01}",gemini-2.5-pro,Gemini Pro,,,,,,,"gemini 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 0, model: gemini-2.5-pro\n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_input_token_count, limit: 0, model: gemini-2.5-pro\nPlease retry in 8.350459616s."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Learn more about Gemini API quotas"",
            ""url"": ""https://ai.google.dev/gemini-api/docs/rate-limits""
          }
        ]
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.QuotaFailure"",
        ""violations"": [
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",
            ""quotaId"": ""GenerateContentInputTokensPerModelPerMinute-FreeTier"",
            ""quotaDimensions"": {
              ""model"": ""gemini-2.5-pro"",
              ""location"": ""global""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_requests"",
            ""quotaId"": ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier"",
            ""quotaDimensions"": {
              ""model"": ""gemini-2.5-pro"",
              ""location"": ""global""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_requests"",
            ""quotaId"": ""GenerateRequestsPerDayPerProjectPerModel-FreeTier"",
            ""quotaDimensions"": {
              ""location"": ""global"",
              ""model"": ""gemini-2.5-pro""
            }
          },
          {
            ""quotaMetric"": ""generativelanguage.googleapis.com/generate_content_free_tier_input_token_count"",
            ""quotaId"": ""GenerateContentInputTokensPerModelPerDay-FreeTier"",
            ""quotaDimensions"": {
              ""model"": ""gemini-2.5-pro"",
              ""location"": ""global""
            }
          }
        ]
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.RetryInfo"",
        ""retryDelay"": ""8s""
      }
    ]
  }
}
",
